CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,churn_probability,estimated_ltv,treatment_received,retained,uplift_score,uplift_net_ev,uplift_segment
550,38,2,103391.38,1,0,1,90878.13,0,True,False,True,0.4616460428782386,9305.2242,1,1,0.02671342082375472,198.57436991398637,Do Not Disturb / Low Impact
776,37,2,103769.22,2,1,0,194099.12,0,True,False,False,0.310669368393299,9339.2298,0,1,0.025846396328485066,191.3854348135983,Do Not Disturb / Low Impact
698,44,10,116363.37,2,1,0,198059.16,0,True,False,True,0.5115472511043307,10472.7033,1,1,0.058765989096712046,565.4387679409002,Do Not Disturb / Low Impact
585,36,5,146050.97,2,0,0,86424.57,0,True,False,True,0.2335426249660366,13144.5873,1,1,-0.06765757438682396,-939.3308930338515,Sure Things (DO NOT OFFER)
788,33,5,0.0,2,0,0,116978.19,0,False,False,False,0.1130625177543018,0.0,1,1,0.003269477519315167,-50.0,Sure Things (DO NOT OFFER)
655,41,8,125561.97,1,0,0,164040.94,1,True,False,True,0.7284179263368761,11300.5773,1,0,0.016441988477670644,135.80396175762644,Lost Causes (DO NOT OFFER)
601,42,1,98495.72,1,1,0,40014.76,1,True,False,True,0.6723657772398802,8864.6148,1,0,0.008874548595243947,28.6694548207187,Do Not Disturb / Low Impact
619,43,1,125211.92,1,1,1,113410.49,0,False,False,True,0.4789092915707185,11269.0728,1,1,0.035845118398961984,353.94124876252204,Do Not Disturb / Low Impact
656,45,5,127864.4,1,1,0,87107.57,0,False,False,True,0.6903253297907296,11507.795999999998,0,1,-0.02615542054075315,-350.9912438771969,Do Not Disturb / Low Impact
725,19,0,75888.2,1,0,0,45613.75,0,True,False,True,0.2329195767556237,6829.937999999999,0,1,-0.08309662471614887,-617.5447948205643,Sure Things (DO NOT OFFER)
511,66,4,0.0,1,1,0,1643.11,1,False,True,False,0.8004772862335797,0.0,0,0,0.0813252566067818,-50.0,Do Not Disturb / Low Impact
614,51,4,40685.92,1,1,1,46775.28,0,False,False,True,0.5601430518345686,3661.7328,0,1,0.04809136475537634,126.09772772152553,Do Not Disturb / Low Impact
742,35,5,136857.0,1,0,0,84509.57,0,True,False,True,0.5228996192091718,12317.13,0,1,-0.018480825590142747,-277.6307313011149,Do Not Disturb / Low Impact
687,27,9,152328.88,2,0,0,126494.82,0,True,False,False,0.2300782835475977,13709.5992,0,1,-0.047065837909848085,-695.253773756183,Sure Things (DO NOT OFFER)
555,33,1,56084.69,2,0,0,178798.13,0,False,True,True,0.1673749120816465,5047.6221000000005,1,1,-0.010172685550328131,-101.34787240018694,Sure Things (DO NOT OFFER)
684,56,8,78707.16,1,1,1,99398.36,0,False,True,True,0.4199228731676019,7083.644400000001,0,1,0.009698669320136966,18.701924617040035,Do Not Disturb / Low Impact
603,26,4,109166.37,1,1,1,92840.67,0,True,False,True,0.3262152055900402,9824.9733,0,1,0.012458215020199725,72.40162993912126,Do Not Disturb / Low Impact
751,36,6,169831.46,2,1,1,27758.36,0,True,False,False,0.1700891968253136,15284.8314,1,1,-0.026050185522817904,-448.1726936549925,Sure Things (DO NOT OFFER)
581,34,1,101633.04,1,1,0,110431.51,0,True,False,False,0.5676277857018529,9146.973599999998,0,1,-0.05664182514396976,-568.1012792477075,Do Not Disturb / Low Impact
735,43,10,123180.01,2,1,1,196673.28,0,True,False,True,0.3816744161719027,11086.2009,1,1,0.003656960298882961,-9.45820344325945,Do Not Disturb / Low Impact
661,35,5,150725.53,2,0,1,113656.85,0,True,False,False,0.1976399774756064,13565.2977,0,1,-0.042173406674676284,-622.0948165651508,Sure Things (DO NOT OFFER)
675,21,8,98373.26,1,1,0,18203.0,0,False,False,False,0.3108655100360104,8853.5934,1,1,-0.018957702399197585,-217.8437888406999,Do Not Disturb / Low Impact
738,58,2,133745.44,4,1,0,28373.86,1,True,False,True,0.9463592261487104,12037.0896,1,0,-0.008128971881084593,-147.84916288849578,Lost Causes (DO NOT OFFER)
813,29,6,0.0,1,1,0,33953.87,0,False,False,True,0.4226224935565134,0.0,0,1,-0.02483966659067871,-50.0,Do Not Disturb / Low Impact
657,37,0,163607.18,1,0,1,44203.55,0,False,True,False,0.2498845873349318,14724.6462,0,1,-0.01024822690965932,-200.90151542205282,Sure Things (DO NOT OFFER)
604,25,5,157780.84,2,1,1,58426.81,0,True,False,False,0.1544716407593385,14200.2756,1,1,-0.02513688868849384,-406.95074710313514,Sure Things (DO NOT OFFER)
519,36,9,0.0,2,0,1,145562.4,0,False,False,True,0.0828730564802402,0.0,1,1,-0.004546886330376809,-50.0,Sure Things (DO NOT OFFER)
735,21,1,178718.19,2,1,0,22388.0,0,False,False,False,0.2135163113815263,16084.6371,1,1,0.03281145391907003,477.7603290116142,Sure Things (DO NOT OFFER)
664,55,8,0.0,2,1,1,139161.64,0,False,False,True,0.2264195176950456,0.0,1,1,0.03586926012601177,-50.0,Sure Things (DO NOT OFFER)
678,32,9,0.0,1,1,1,148210.64,0,False,False,False,0.2875194232379607,0.0,0,1,0.005620566485996403,-50.0,Sure Things (DO NOT OFFER)
757,33,5,77253.22,1,0,1,194239.63,0,False,True,True,0.2401352661817609,6952.7898,0,1,0.00012494945613994446,-49.13125269583465,Sure Things (DO NOT OFFER)
416,41,10,122189.66,2,1,0,98301.61,0,True,False,False,0.4989562294513722,10997.0694,0,1,-0.08843114072270075,-1022.4833916487064,Do Not Disturb / Low Impact
665,34,1,96645.54,2,0,0,171413.66,0,False,False,False,0.2377703733754444,8698.098599999998,1,1,-0.011531730700389042,-150.3041306606309,Sure Things (DO NOT OFFER)
777,32,2,0.0,1,1,0,136458.19,1,False,False,False,0.5218830425595968,0.0,1,0,-0.03467712689324587,-50.0,Do Not Disturb / Low Impact
543,36,3,0.0,2,0,0,26019.59,0,False,False,False,0.151900675371387,0.0,0,1,0.012635267680337181,-50.0,Sure Things (DO NOT OFFER)
506,34,4,90307.62,1,1,1,159235.29,0,False,False,False,0.2825029433137345,8127.685799999999,0,1,-0.0015400565553288503,-62.517095795943206,Sure Things (DO NOT OFFER)
493,46,4,0.0,2,1,0,1907.66,0,False,False,False,0.379949824149336,0.0,0,1,0.013118624823270086,-50.0,Do Not Disturb / Low Impact
652,75,10,0.0,2,1,1,114675.75,0,False,True,False,0.1713423864773832,0.0,0,1,-0.008149668947053157,-50.0,Sure Things (DO NOT OFFER)
750,22,3,121681.82,1,1,0,128643.35,1,False,True,True,0.3236376927631255,10951.3638,1,0,-0.03188530493374986,-399.18757420342956,Do Not Disturb / Low Impact
729,30,9,0.0,2,1,0,151869.35,0,False,False,True,0.082115537264592,0.0,1,1,-0.00912731613668838,-50.0,Sure Things (DO NOT OFFER)
646,46,4,0.0,3,1,0,93251.42,1,False,False,False,0.8875981410631844,0.0,1,0,0.06829463392747728,-50.0,Do Not Disturb / Low Impact
635,28,3,81623.67,2,1,1,156791.36,0,True,False,False,0.1144014418744365,7346.130299999999,0,1,-0.04885917961877806,-408.9258998306479,Sure Things (DO NOT OFFER)
647,44,5,0.0,3,1,1,174205.22,1,False,True,False,0.8901724190977887,0.0,0,0,-0.04325610410861708,-50.0,Lost Causes (DO NOT OFFER)
808,45,7,118626.55,2,1,0,147132.46,0,False,False,True,0.4671391584926262,10676.3895,1,1,-0.05141055926329885,-598.8791551078116,Do Not Disturb / Low Impact
524,36,10,0.0,2,1,0,109614.57,0,False,False,False,0.1854609807153875,0.0,1,1,0.006243069354635478,-50.0,Sure Things (DO NOT OFFER)
769,29,8,0.0,2,1,1,172290.61,0,False,False,True,0.0552304749384573,0.0,1,1,-0.0009750357056618197,-50.0,Sure Things (DO NOT OFFER)
730,42,4,0.0,2,0,1,85982.47,0,False,True,True,0.150382609789658,0.0,1,1,0.03671674646462175,-50.0,Sure Things (DO NOT OFFER)
515,35,10,176273.95,1,0,1,121277.78,0,False,True,True,0.2038979145793909,15864.6555,0,1,0.016741559464855116,215.59907344269078,Sure Things (DO NOT OFFER)
773,41,9,102827.44,1,0,1,64595.25,0,False,True,True,0.2389041063713431,9254.4696,1,1,-0.010911823378677354,-150.98313773853886,Sure Things (DO NOT OFFER)
814,29,8,97086.4,2,1,1,197276.13,0,True,False,True,0.1549359007869831,8737.775999999998,0,1,-0.005140498086519174,-94.91652080843315,Sure Things (DO NOT OFFER)
710,22,8,0.0,2,0,0,99645.04,0,False,True,True,0.0747112500662177,0.0,0,1,-0.0017753947939780357,-50.0,Sure Things (DO NOT OFFER)
413,34,9,0.0,2,0,0,6534.18,0,False,False,True,0.0945823894450689,0.0,0,1,0.012403997540560097,-50.0,Sure Things (DO NOT OFFER)
665,40,6,0.0,1,1,1,161848.03,0,False,False,False,0.4894676233536266,0.0,0,1,0.010907041866224376,-50.0,Do Not Disturb / Low Impact
623,44,6,0.0,2,0,0,167162.43,0,False,False,False,0.3666499782190807,0.0,1,1,0.13114509245632855,-50.0,Do Not Disturb / Low Impact
738,31,9,82674.15,1,1,0,41970.72,0,False,False,True,0.2656381342202547,7440.673499999999,0,1,-0.02110185762847061,-207.0120328569341,Sure Things (DO NOT OFFER)
528,36,7,0.0,2,1,0,60536.56,0,False,True,True,0.0782906233304184,0.0,1,1,-0.00895199519925971,-50.0,Sure Things (DO NOT OFFER)
670,65,1,0.0,1,1,1,177655.68,1,False,True,False,0.3534741710359803,0.0,1,0,-0.008658226636419242,-50.0,Do Not Disturb / Low Impact
622,46,4,107073.27,2,1,1,30984.59,1,False,True,False,0.4918755778497721,9636.5943,0,0,-0.020521242888857816,-247.75489225168278,Do Not Disturb / Low Impact
582,32,1,88938.62,1,1,1,10054.53,0,True,False,True,0.2257937763259508,8004.475799999999,0,1,-0.0470417563010731,-426.5445999014371,Sure Things (DO NOT OFFER)
785,36,2,99806.85,1,0,1,36976.52,0,True,False,False,0.4898141309070803,8982.6165,1,1,-0.0385512418197792,-396.2910208658387,Do Not Disturb / Low Impact
605,33,5,150092.8,1,0,0,71862.79,0,False,True,True,0.3012935873229551,13508.352,0,1,-0.03071692558827921,-464.93504320428264,Do Not Disturb / Low Impact
479,35,9,92833.89,1,1,0,99449.86,1,True,False,True,0.5464315830090272,8355.050099999999,0,0,-0.057818868180584904,-533.0795403740826,Do Not Disturb / Low Impact
685,30,3,90536.81,1,0,1,63082.88,0,True,False,True,0.2246490037334526,8148.3129,0,1,-0.024780631900125805,-251.9203425819466,Sure Things (DO NOT OFFER)
538,39,7,108055.1,2,1,0,27231.26,0,True,False,True,0.4046778185065037,9724.959,0,1,-0.046811157233249356,-505.23658483590344,Do Not Disturb / Low Impact
562,42,2,100238.35,1,0,0,86797.41,0,False,False,True,0.5823690555111167,9021.4515,1,1,0.035039286847433626,266.1052268887103,Do Not Disturb / Low Impact
675,36,9,106190.55,1,0,1,22994.32,0,False,True,True,0.1891532706546613,9557.1495,1,1,-0.0005820327359316035,-55.562573871192356,Sure Things (DO NOT OFFER)
721,28,9,154475.54,2,0,1,101300.94,1,True,False,True,0.2455233405569421,13902.7986,1,0,-0.04162688029460693,-628.7301330822288,Sure Things (DO NOT OFFER)
628,30,9,132351.29,2,1,1,74169.13,0,True,False,False,0.1995343014099993,11911.6161,1,1,-0.025264197753564144,-350.93742471493846,Sure Things (DO NOT OFFER)
668,37,6,167864.4,1,1,0,115638.29,0,True,False,False,0.4755674026154777,15107.795999999998,1,1,-0.023709902908468417,-408.20437632094746,Do Not Disturb / Low Impact
506,41,1,0.0,2,1,0,31766.3,0,False,False,False,0.2276164852164762,0.0,0,1,0.022845660966920756,-50.0,Sure Things (DO NOT OFFER)
524,31,8,107818.63,1,1,0,199725.39,1,True,False,False,0.6067316788506318,9703.6767,1,0,-0.07398200978083502,-767.8975045294609,Do Not Disturb / Low Impact
699,34,4,185173.81,2,1,0,120834.48,0,True,False,True,0.2252415252676055,16665.6429,1,1,-0.05650024241766716,-991.6128638962734,Sure Things (DO NOT OFFER)
828,34,8,129433.34,2,0,0,38131.77,0,False,False,True,0.1587923751874794,11649.0006,1,1,-0.022771627996584387,-315.2667081951883,Sure Things (DO NOT OFFER)
674,39,6,120193.42,1,0,0,100130.95,0,False,True,True,0.3434969362252525,10817.4078,1,1,-0.008107560211070841,-137.70278506620735,Do Not Disturb / Low Impact
656,39,6,0.0,2,1,0,141069.88,0,False,False,False,0.1869860623578631,0.0,0,1,0.013590769896535848,-50.0,Sure Things (DO NOT OFFER)
684,48,10,126384.42,1,1,1,198129.36,0,True,False,False,0.6388893953215365,11374.5978,0,1,-0.0004838772597559604,-55.503909214290175,Do Not Disturb / Low Impact
625,28,3,0.0,1,0,0,183646.41,0,False,False,False,0.3851272102907311,0.0,0,1,0.010230296956528218,-50.0,Do Not Disturb / Low Impact
432,42,9,152603.45,1,1,0,110265.24,1,False,False,True,0.6920382633336787,13734.3105,0,0,0.13433985554103922,1795.0652885257782,Persuadables (TARGET)
549,52,1,0.0,1,0,1,8636.05,1,False,False,False,0.762619659078679,0.0,1,0,0.00056955292336347,-50.0,Lost Causes (DO NOT OFFER)
625,56,0,148507.24,1,1,0,46824.08,1,True,False,True,0.9052883431387794,13365.651599999996,1,0,-0.004190507575708546,-106.00886428408103,Lost Causes (DO NOT OFFER)
828,41,7,0.0,2,1,0,171378.77,0,False,False,False,0.2614416849106603,0.0,0,1,0.022757406611964348,-50.0,Sure Things (DO NOT OFFER)
770,24,9,101827.07,1,1,0,167256.35,0,False,False,True,0.2840283471605748,9164.4363,1,1,-0.01824440517388226,-217.1996890474344,Sure Things (DO NOT OFFER)
758,34,3,0.0,2,1,1,124226.16,0,False,False,False,0.0982593076727255,0.0,0,1,0.0046618018600269595,-50.0,Sure Things (DO NOT OFFER)
795,33,9,130862.43,1,1,1,114935.21,0,True,False,False,0.545089345277231,11777.6187,0,1,-0.0035519764205704796,-91.83382391286995,Do Not Disturb / Low Impact
687,38,9,122570.87,1,1,1,35608.88,0,False,False,True,0.2202734696851341,11031.3783,0,1,0.01817156722773794,150.45743239305946,Sure Things (DO NOT OFFER)
686,25,1,0.0,2,0,1,16459.37,0,False,False,True,0.0683343813882476,0.0,0,1,0.0026623030763294198,-50.0,Sure Things (DO NOT OFFER)
789,39,7,124828.46,2,1,1,124411.08,0,True,False,True,0.2958904170885525,11234.5614,1,1,0.0066564406652724895,24.78219135946064,Sure Things (DO NOT OFFER)
589,50,5,144895.05,2,1,1,34941.23,0,True,False,False,0.5726529952021484,13040.554499999998,0,1,-0.03061532461208749,-449.24080913911826,Do Not Disturb / Low Impact
461,34,5,63663.93,1,0,1,167784.28,0,True,False,False,0.2554713127566346,5729.753699999999,1,1,-0.05107570914906534,-342.65123347698096,Sure Things (DO NOT OFFER)
637,40,2,133463.1,1,0,1,93165.34,0,False,False,True,0.3377005565055765,12011.679,1,1,0.006920889173377187,33.13149914518212,Do Not Disturb / Low Impact
584,48,2,213146.2,1,1,0,75161.25,1,False,True,False,0.7352721754135311,19183.158000000003,0,0,0.1210632705293857,2272.37584656195,Persuadables (TARGET)
579,35,1,129490.36,2,0,1,8590.83,1,False,True,False,0.3355806178614871,11654.1324,1,0,-0.01073599051868912,-175.11865494994768,Do Not Disturb / Low Impact
756,44,10,137452.09,1,1,0,189543.9,0,True,False,True,0.803120770646965,12370.6881,1,1,0.1496371703053782,1801.1147620144154,Persuadables (TARGET)
663,34,7,0.0,2,1,1,180427.24,0,False,False,True,0.068449825027182,0.0,0,1,-0.00329029921935442,-50.0,Sure Things (DO NOT OFFER)
682,43,5,125851.93,1,1,1,193318.33,0,False,False,False,0.4403577258348121,11326.6737,0,1,-0.01481588280007995,-217.8146700539479,Do Not Disturb / Low Impact
793,52,2,0.0,1,1,0,159123.82,1,False,True,True,0.8691103893643528,0.0,0,0,-0.07235390308675621,-50.0,Lost Causes (DO NOT OFFER)
691,31,5,40915.55,1,1,0,126213.84,1,False,False,False,0.4480689514697388,3682.3995,0,0,-0.004924018702110233,-68.13220400664137,Do Not Disturb / Low Impact
485,21,5,113157.22,1,1,1,54141.5,0,False,True,False,0.2486862569062383,10184.1498,0,1,0.00572224369884311,8.276187021124315,Sure Things (DO NOT OFFER)
635,29,8,138296.94,2,1,0,141075.51,0,False,True,False,0.2884587071615013,12446.7246,1,1,-0.016529449187592693,-255.73750182765997,Sure Things (DO NOT OFFER)
650,37,5,106967.18,1,0,0,24495.03,0,False,False,True,0.3440395251128926,9627.0462,1,1,-0.024222069484120312,-283.1869819832364,Do Not Disturb / Low Impact
735,44,9,120681.63,1,1,0,74836.34,0,False,False,True,0.6400475577991466,10861.3467,0,1,0.08467699898708325,869.70624351426,Do Not Disturb / Low Impact
416,32,0,0.0,2,0,1,878.87,0,False,False,True,0.0987272587454452,0.0,0,1,-0.02582026965934292,-50.0,Sure Things (DO NOT OFFER)
754,32,7,0.0,2,1,0,89520.75,0,False,True,False,0.107452297642293,0.0,1,1,0.0009136650780743327,-50.0,Sure Things (DO NOT OFFER)
535,48,9,0.0,1,1,0,149892.79,1,False,False,False,0.8678144673960375,0.0,0,0,0.053047925994327616,-50.0,Do Not Disturb / Low Impact
716,42,8,0.0,2,1,0,180800.42,0,False,True,True,0.2092906458161549,0.0,0,1,0.042288858531167706,-50.0,Sure Things (DO NOT OFFER)
539,37,2,127609.59,1,1,0,98646.22,0,False,False,True,0.338358867172652,11484.8631,0,1,-0.03387710950295508,-439.0739648651482,Do Not Disturb / Low Impact
614,43,6,0.0,2,1,1,109041.53,0,False,False,False,0.2838885380327666,0.0,1,1,0.05220855508405697,-50.0,Sure Things (DO NOT OFFER)
706,57,7,0.0,1,1,0,17941.16,1,False,True,True,0.8861742529563194,0.0,0,0,-0.04682500360090652,-50.0,Lost Causes (DO NOT OFFER)
758,33,7,0.0,2,0,0,82996.47,0,False,False,False,0.1130460638976996,0.0,1,1,0.003967505732899945,-50.0,Sure Things (DO NOT OFFER)
586,28,2,0.0,2,1,1,92067.35,0,False,True,False,0.1262226512220482,0.0,1,1,0.008722863471313569,-50.0,Sure Things (DO NOT OFFER)
646,73,6,97259.25,1,0,1,104719.66,0,False,False,False,0.2969374076630626,8753.332499999999,0,1,-0.020651940916969314,-230.77330561658727,Sure Things (DO NOT OFFER)
631,33,4,123246.7,1,0,0,112687.57,0,True,False,False,0.6019811958875146,11092.203,1,1,-0.034320520777331165,-430.69018352787504,Do Not Disturb / Low Impact
717,22,6,101060.25,1,0,1,84699.56,0,False,True,False,0.2197769312778185,9095.4225,0,1,-0.004396171482271671,-89.98503701371212,Sure Things (DO NOT OFFER)
684,30,2,0.0,2,1,0,83473.82,0,False,False,True,0.0841334550650451,0.0,1,1,-0.00528179551030683,-50.0,Sure Things (DO NOT OFFER)
800,49,7,108007.36,1,0,0,47125.11,0,False,False,False,0.7521876163966987,9720.6624,1,1,0.019532995595285818,139.87365584246047,Lost Causes (DO NOT OFFER)
721,36,2,0.0,2,1,1,106977.8,0,False,True,False,0.12065917871288,0.0,1,1,0.001551553848628373,-50.0,Sure Things (DO NOT OFFER)
683,29,0,133702.89,1,1,0,55582.54,1,False,True,True,0.3680345589501869,12033.2601,0,0,-0.0351688833814231,-473.19632115523166,Do Not Disturb / Low Impact
660,31,9,125189.75,2,1,1,139874.43,0,True,False,True,0.1805473259623867,11267.0775,1,1,-0.015059969524426342,-219.68184377934972,Sure Things (DO NOT OFFER)
704,24,7,113034.22,1,1,0,162503.48,1,True,False,False,0.5431721100284146,10173.0798,0,0,-0.010849702775131087,-160.37489213768998,Do Not Disturb / Low Impact
615,41,9,109013.23,1,1,0,196499.96,0,False,True,False,0.5001041716879957,9811.1907,0,1,0.02379290618951213,183.43673993251383,Do Not Disturb / Low Impact
667,39,2,0.0,2,1,0,40721.24,1,False,True,False,0.2115823941628491,0.0,0,0,0.015072955739373839,-50.0,Sure Things (DO NOT OFFER)
